Datetime;Tanggal;Bulan;Tahun;Jam;Hari;Department;Tipe_Insiden;Jenis_Alat;Nomor_Alat;Lokasi;Penyebab;Akibat;Nama_Terlibat;Nama_Perusahaan;Status;Group;Shift;Nama_Korban;Nomor_Container;Deskripsi_Kejadian
19/05/23;19;May;2023;15;Friday;Safety;Near Miss;HT Internal;< NOMOR ALAT >;Container Yard;Machine;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;Sekitar pukul 15.00 WIB, saat internal headtruck 167 driver Sdr. Banget P (PT. Balong) selesai mengambil muatan dari blok A1, saat headtruck tersebut belok ke Timur dan melintas di antara blok B1 – B2, tanpa sengaja menginjak tutup mainhole yang berada di blok B2, kemudian karena kedudukan tutup mainhole tersebut tidak sempurna sehingga tutup mainhole terangkat dan mengenai housing mengakibatkan housing HT 167 pecah dan oli berceceran
21/05/23;21;May;2023;16;Sunday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Method;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;External;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;Sekitar pukul 16.15 WIB saat RTG 52 operator Sdr. Bryan Wijaya (PT. Balong) sedang gantry dari arah timur ke barat hendak pelayanan impor di blok HH18, secara tiba-tiba external headtruck B 9848 ML driver Sdr. Iman Santoso yang selesai muatan di blok 11.14 melaju kearah timur dan berbelok ke kiri, hendak masuk ke blok HH.30 sehingga menabrak sisi barat RTG 52 yang sedang gantry, hal ini menyebabkan guard reducer dan wheelguard RTG 52 patah. Sedangkan headtruck B 9848 ML kaca dan cabin depan pecah dan penyok.
26/05/23;26;May;2023;20;Friday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Method;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;External;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"Pukul 20:05 Wib safety mendapatkan laporan dari Supervisi Yard,Sdr Purwadi bahwa telah terjadi insident RTG 61 tertabrak EHT B 9805 UIV di blok OO.15 lalu melarikan diri menuju ke gate out.
Pada saat RTG 61 Operator Sdr Mohamad Juni hendak menuju keluar dengan membawa muatan cont SKLU 1524323/20” dan manuver dengan kecepatan tinggi di sisi darat bagian timur dengan muatan cont SKLU 1524323/20”. Supir melarikan diri menuju gate out, kemudian tim safety mengadang di gate out dan mengamankan mobil B 9808 UIV di fire station. Sementara RTG 61 tidak dioperasikan . kontainer SKLU 1524323/20” mengalami penyok pada dinding sebelah kiri dan dinding bawah nontainer lepas dari lasnya."
31/05/23;31;May;2023;1;Wednesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;Method;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;pukul 01:30 Wib pada saat QCC 19 operator Sdr. Cipto Mulyo (PT JICT) OA Sdr. Ahmad Fauzi (PT Kopegmar) oas Sdr.Gata Suganda (PT Kopegmar) sedang pelayanan bongkaran di kapal SITC Decheng Voy.2311N bay 21-23, ketika akan bongkar kontainer MAGU 2340940/20” dan kontainer SEGU 3449490/20” yang berada di row 6 under deck, tanpa disadari terdapat lock on deck di kontainer MAGU 2340940/20”, sehingga pada saat kontainer tersebut di angkat, kontainer TGCU 0189423/20” yang berada di bawahnya ikut terangkat kemudian terlepas dan terjepit di cell guide.
16/06/23;16;June;2023;4;Friday;Safety;Near Miss;Others;< NOMOR ALAT >;Border;Human Error;Facility Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;External;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;pukul 04.04, kendaraan Toyota Fortuner F 805 JAP yang dikendarai oleh Sdr Anggi Saputra meluncur dari arah selatan dengan kecepatan tinggi. Kemudian sesampainya di perempatan pos 9 kendaraan tersebut terus berjalan lurus menerobos penjagaan di pos 9 dan melawan arus. Sampai di tikungan belakang masjid kendaraan tersebut hilang kendali naik trotoar kemudian meluncur menabrak dinding pembatas office BBM.
20/06/23;20;June;2023;16;Tuesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;Pada saat RTG 09 operator yang bernama Saudara M.Arsyil Fayumi dari PT Balong Mas Utama sedang melakukan gantry dari H2 akan menuju H1 dari arah selatan ke utara, dan meluncur dari arah timur ke arah barat EHT B 9043 BEH dengan membawa muatan kontainer WHSU 5198868/40 hendak bongkar di blok H2.18, menerobos jalur gantry RTG 09 dan tabrakan pun tidak dapat dihindari, membentur chasis belakang sebelah kiri EHT B9043 BEH dengan motor gantry RTG 09. Sementara RTG 09 dalam penanganan maintenance RTG dari PT PGM
27/06/23;27;June;2023;2;Tuesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;Pukul 02.59 Wib, Safety mendapat laporan dari Sdr.Imam Mukrodima (pengawas RTG), RTG 20 operator Sdr Gultom PT Arjuna mengalami kebocoran gearbox di Block M2.12.Ketika tim safety tiba di lokasi kejadian, pihak emergency memberi pernyataan kemungkinan RTG 20 diserempet oleh truck, karena di bagian pengaman motor gantry sebelah barat (laut) lecet dan bengkok serta bagian rantai RTG 20 terlepas dan mengakibatkan rantai menyangkut di bagian cover gearbox, sehingga menyebabkan kebocoran oil gearbox, namun operator tidak menyadari jika RTG 20 terserempet. Operator RTG 20 baru tersadar pada saat gantry dari arah utara ke selatan di block M2.10 yang rencananya akan ke block M2.12, stick adjustnya tidak berfungsi sehingga roda RTG 20 keluar dari gantry. Saat operator akan mengembalikan posisi RTG 20 ke jalurnya dengan gantry ke arah utara, namun RTG 20 semakin keluar jalur, dan operator berinisiatif melakukan pengecekan di bagian sebelah barat (laut) RTG dan didapati ada ceceran oli yang cukup banyak.
27/06/23;27;June;2023;20;Tuesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;External;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;Pukul 20.05 Wib, pada saat safety sedang melakukan patroli rutin mendapatkan info dari sdr Gilang bahwa telah terjadi insiden RTG 60 tertabrak Eksternal Headtruck (EHT) B 9872 TEI.Pada saat RTG 60 oprt sdr Andi Zainal dari PT Balong Mas Utama sedang melakukan steering di blok EE akan menuju ke DD dari  arah selatan ke utara. Bersamaan dengan itu melaju dari utara ke selatan mobil EHT B 9872 TEI dengan membawa kontainer impor CMAU 9394419/ 40”. Sopir EHT yang bernama Sdr Asep Kristanto menerobos (memotong) jalur steering, RTG 60 hendak ke blok FF.14, sehingga membentur bagian roda RTG 60 pada bagian barat dengan chasis bagian tengah sebelah kiri EHT N 9872 TEI. RTG 60 sudah dalam penanganan maintenance RTG dari PT PGM
28/06/23;28;June;2023;13;Wednesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;Pukul 13.00 Wib, pada saat EHT B 9828 UEK, supir Endar akan muat kontainer TGBU 3154704 / 20” di blok K4.09. Supir EHT N 9828 UEK tiba-tiba melakukan putar balik di antara blok K4-L4 dan saat bersamaan RTG 09 operator M.Dienul Ichsan (PT Balong) yang berada di blok L4 gantry dari utara ke selatan hendak pelayanan delivery di L4 slot besar. Karena kondisi kontainer di blok L4.09 slot 6 ada 3 tier, visual operator RTG 09 ke sebelah laut terbatas sehingga menabrak eksternal headtruck B 9828 UEK yang sedang manuver
30/06/23;30;June;2023;20;Friday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;Pukul 20.20 Wib, pada saat RTG 51 dengan operator bernama Sdr Hokyan Dwi Yantoro dari PT Balong sedang melakukan gantry dari arah utara ke selatan hendak menuju ke Blok H3. RTG 51 sdr Hokyan Dwi Yantoro ketika sampai di jalur stearing antara blok H2-H3, namun secara bersamaan eksternal headtruck B 9874 UEH dengan supir bernama Sdr Amir Yusuf banjarnahor yang sedang membawa kontainer MOAU 0635231/20” yang akan bongkar di blok H3.23 meluncur dari arah timur ke barat dan menerobos melewati sebelah utara RTG 51 yang sedang gantry, sehingga bagian belakang ekternal headtruck tersebut tertabrak oleh RTG 51.
05/07/23;5;July;2023;17;Wednesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;pada QCC 18 saat Operator, Wisky dan Solo melakukan bongkaran kapal CNS SERVAL Voy : OHJ65E Bay 14H dan mengangkat kontainer CMAU 7974450/40ft yang akan dimuat ke atas HT 185 dengan posisi spreader belum full hoist tetapi HT 185 sudah melaju ke barat sehingga tersangkut twist lock QCC 18 sebelah darat. Akibatnya kontainer sobek bagian atas tengah ± 30 cm
11/07/23;11;July;2023;19;Tuesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;pada QCC 16 saat Operator, Wisky dan Solo akan melakukan bongkaran kontainer import  20x20 twin GAOU 2072037/20ft (sebelah kanan Operator) dan TCLU 3382369/20ft (sebelah kiri Operator) yang berada di bay 1 dan bay 3 row 11. Bongkaran dipandu Solo dari sebelah kanan (timur), tanpa diketahui kontainer TCLU 3382369/20ft salah satu corner casting bagian tengah menggunakan sepatu geser dan kondisi sepatu masih terkunci sehingga kontainer tersangkut. Akibatnya Sepatu geser patah dan Spreader QCC 16 No 83 patah di bagian silinder twin dan slot twin.
17/07/23;17;July;2023;21;Monday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;External;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"pada saat Operator RTG 28 gantry dari Blok G4 untuk melakukan pelayanan ekspor, sesampainya di antara Blok G3 G4, RTG 28 menabrak truk eksternal B 9024 PEH dengan muatan kontainer WHSU 6942629/40ft yang sedang parkir dengan posisi bagian belakang chasis kontainer berada di jalur gantry (sisi laut).
Akibat insiden
-	Pengaman motor gantry No.2 rusak.
-	Bracket anti-collition No.4 rusak.
-	Wheel guard rusak.
-	Bagian dinding belakang sisi kiri kontainer WHSU 6942629/40ft bolong 20 cm"
12/07/23;12;July;2023;18;Wednesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;External;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;pada saat RTG 54 gantry dari blok H5 menuju blok H1 (arah selatan ke utara) dengan posisi kabin berada di atas jalur pelayanan sebelah barat (laut) dan menghadap barat. Saat tiba di H1-H2 terdapat HT Eksternal B 9775 UMP sedang antre bongkaran di samping jalur steering antara blok H1-H2 yang akan bongkar kontainer ekspor di I2, tetapi tiba-tiba HT Eksternal tersebut bergerak maju ke arah timur dan berhenti namun posisi chasis belakang berada di atas jalur gantry sehingga bagian well guard RTG 54 sebelah timur (darat) menabrak muatan kontainer HT Eksternal tersebut. Akibatnya Wheel guard RTG 54 patah dan Support motor gantry patah
26/07/23;26;July;2023;20;Wednesday;Safety;First Aid / Injury;Others;< NOMOR ALAT >;Dermaga;Human Error;Injured Person;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;External;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;saat anggota TKBM bekerja di atas kapal ZIM ASIA Voy 37N, ketika anggota tersebut melakukan pekerjaan pemasangan lasing di Bay 62 center, QCC 18 akan memuat kontainer di tier 3, dikarenakan lock sebelah kiri laut belum pas masuk ke dalam corner casting di tier 2, saat Operator akan memposisikan kontainer, lasing terlepas dan terjatuh mengenai bagian kepala anggota TKBM yang berada di bawahnya
27/07/23;27;July;2023;13;Thursday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;pada QCC 09, Operator, Wisky dan Solo sedang memuat Kapal GANTA BHUM Voy:026 N di Bay 11 Row 06 sebelah laut. Saat loading hatch membentur handrail di raw 06 yang berada di sebelah barat laut. Akibatnya Handrail kapal sebelah barat laut penyok.
30/07/23;30;July;2023;2;Sunday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;Safety mendapat laporan dari Sdr Mohammad Rafly talyman QCC 05  telah terjadi insident di atas kapal CSCL LIMA berth 2, pada saat QCC 05 Oprt Teddy Setiawan, Wisky Aldy Kurnia Wijaya, Solo Mohammad Rafly PT.Kopegmar, sedang melakuka pelayanan di bay 14, dan ketika akan menaruh kontainer CBHU 6473255/40FT di bay 14 row 06 kondisi kapal goyang dan menyebabkan bagian kontainer sebelah kanan/selatan tidak masuk ke cellguide, sehingga kontainer CBHU 6473255/40FT miring dan bagian samping bawah kontainer tersebut, menyenggol bagian samping atas kontainer CSNU 8338294/40FT yang berada di bay 14 row 8 dan mengakibatkan kontainer CSNU 8338294/40FT gelembung dan bengkok di bagian atas
02/08/23;2;August;2023;14;Wednesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;
02/08/23;2;August;2023;13;Wednesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;Telah terjadi insiden di atas kapal Bangkok Bridge di Berth 6. Kejadian terjadi pada saat QCC 18 dengan operator bernama M. Mansyur, Solo bernama Eko Aji Pangestu dan Wisky bernama Katun Kari, sedang melakukan pelayanan dengan di pandu Solo dari sebelah barat. Ketika operator akan mengangkat kontainer impor BEAU 5283446 yang berada di bay 59 row 14, dua sepatu kontainer yang berada di sebelah timur bergeser dan masih dalam kondisi mengunci (lock), sehingga pada saat kontainer diangkat, sepatu juga ikut terangkat dan mengakibatkan dudukan sepatu yang berada di palka rusak.
03/08/23;3;August;2023;5;Thursday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;Machine;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;pada saat QCC 14 dengan operator bernama Hadi Soeprayitno, Solo bernama Try Ade Sutrisno dan Whisky bernama Hadi Amirullah sedang melakukan pemuatan di kapal Trader dan akan memuat kontainer CSLU 6328279 / 40” ke bay 14 dasar, secara tiba-tiba trim spreader sebelah barat turun dan ujung kontainer sebelah timur terjepit cell guide. Akibatnya sidewall panel dan top side rail kontainer bengkok.
03/08/23;3;August;2023;3;Thursday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;Material;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;pada saat QCC 15 dengan operator bernama Eko Adi sedang melakukan bongkaran di kapal Bangkok Bridge 3FTZ8 bay 7. Ketika akan bongkar kontainer EURU 1177264 / 20’ di row 08 tier 2, lock yang terpasang pada kontainer tersebut keras (stuck) kemudian Solo meminta bantuan TKBM untuk memasang lasing ke kontainer BGBU 5032668 / 20” yang berada di bawahnya untuk menahan agar kontainer tersebut tidak ikut terangkat ketika akan di bongkar. Tetapi karena dudukan lasing korosi sehingga ketika kontainer EURU 1177264 / 20” akan diangkat, dudukan lasing yang menahan kontainer dibawahnya tidak kuat dan patah.
09/08/23;9;August;2023;18;Wednesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;pada saat QCC 15 dengan operator bernama M.Dasuki, Solo bernama Reynaldi dan Whisky bernama Aprianto sedang pelayanan bongkaran di kapal Xin Fang Cheng 271N bay 34. Ketika akan bongkar kontainer DFSU 6859548 / 40” row 10 tier 04, tetapi dikarenakan terpasang lock on lock di kontainer tersebut sehingga kontainer CAIU 5611848 / 40’ yang berada dibawahnya ikut terangkat dan terjepit di cell guide.
11/08/23;11;August;2023;22;Friday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;pada saat operator QCC 19 yang bernama Ahmad Budiman dibantu Solo yang bernama M.Budiman dan whisky bernama Iwan Saputra sedang melakukan pemuatan di kapal Daniella Voy 128N,  Ketika operator melakukan tutup palka bagian tengah di bay 34, dikarenakan bagian tiang crane kapal terlalu dekat / mepet dengan kuncian palka, saat operator QCC 19 lower hendak memposisikan palka, tanpa disadari bagian kuping kuncian palka di sebelah kiri laut membentur tiang crane kapal, yang mengakibatkan kuping kuncian palka bengkok
12/08/23;12;August;2023;22;Saturday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;pada saat RTG 55 dengan operator bernama Mardilan sedang menunggu bongkar dengan posisi diam di blok L5.05 dan di bawah RTG tersebut ada external Head Truck B 9349 JF yang rencananya akan bongkar di blok L5.08. External HT yang semula berhenti, bergerak maju, namun dikarenakan di depan ada antrian Head Truck, maka external Head Truck tersebut memaksakan berbelok ke kiri. Karena minimnya ruangan, belok yang dilakukan terlalu patah sehingga chasis external HT sebelah kiri menyenggol wheel guard RTG 55 sebelah kiri darat hingga patah.
17/08/23;17;August;2023;20;Thursday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;Pada saat RTG 46 dengan operator bernama Suseno sedang pelayanan ekspor di blok A2.19, ketika mengangkat kontainer BEAU 2010160 / 20” yang berada di A2.19 row 3 tier 2, indicator unlock sudah menyala. Ketika hoist up sisi kanan, kontainer BEAU 2010160 / 20” ikut terangkat dan corner casting bagian bawah sebelah kiri mengenai top side rail kontainer SEGU 1989333 / 20” sehingga mengakibatkan goresan 60 cm.
29/08/23;29;August;2023;21;Tuesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"Pada saat RTG 02 dengan operator bernama Enzyel Agustian  sedang gantry dari arah selatan ke utara di blok A3, dengan posisi kabin di atas jalur pelayanan sebelah timur (darat) dan menghadap ke arah barat (laut) yang rencananya akan melakukan muatan di blok A3.02. 
Bersamaan dengan itu ada external head truck B 9331 PEH dengan supir bernama Ro’i bermuatan ekspor WHSU 2203744/20’ melaju di luar jalur pelayanan dari arah utara ke selatan yang rencananya akan melakukan pelayanan ekspor di Block B3.09, namun external head truck tersebut memaksakan masuk di luar jalur pelayanan antara blok A3-B3 dan hendak memotong antrian di jalur pelayanan blok B3, sehingga chassis external head truck sebelah kanan dan kontainer yang di muat menyenggol tangga naik operator sebelah timur (darat)."
03/09/23;3;September;2023;17;Sunday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Machine;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"Minggu, 03 September 2023 pukul 17.15 WIB (Grup B), telah terjadi insiden RTG 33 di blok N3.14.
Kejadian terjadi pada saat operator RTG yang bernama Subhi melakukan kegiatan muat 2X20’ (combo), import di block N3.14, dengan nomor kontainer APZU3823640 dan CMAU0745791. Pada saat mengangkat kontainer yang kedua yaitu CMAU0745791 dan akan di muat di atas chassis depan ekternal truk B9951BEH dengan supir bernama Hanas. Ketika kontainer sudah berada sempurna di atas chassis, operator melakukan hoist up, dan tanpa disadari lock sisi kanan darat masih menyangkut sedangkan lampu unlock sudah menyala. Pada salah satu corner casting kontainer yang mengakibatkan kontainer tersebut terlepas dan mengenai kontainer APZU3823640 yang berada di belakang."
